,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,visibility,windBearing,windSpeed
2016-12-08 19:00:00+00:00,51.15,,49.31,0.93,clear-day,,0.0038,0.14,rain,1020.05,Clear,51.15,1481223600,3.44,168.0,0.91
2016-12-08 20:00:00+00:00,51.75,0.31,49.77,0.93,rain,,0.006,0.26,rain,1019.81,Drizzle,51.75,1481227200,4.32,129.0,0.8
2016-12-08 21:00:00+00:00,52.52,,49.86,0.91,clear-day,,0.0,0.0,,1019.57,Clear,52.52,1481230800,4.21,145.0,1.37
2016-12-08 22:00:00+00:00,54.18,,51.85,0.92,clear-day,,0.0,0.0,,1019.65,Clear,54.18,1481234400,6.05,114.0,4.51
2016-12-08 23:00:00+00:00,55.5,,52.46,0.89,clear-day,,0.0,0.0,,1019.72,Clear,55.5,1481238000,8.53,127.0,3.68
2016-12-09 00:00:00+00:00,55.96,1.0,53.25,0.91,cloudy,,0.0,0.0,,1020.07,Overcast,55.96,1481241600,5.94,107.0,4.78
2016-12-09 01:00:00+00:00,54.99,,52.65,0.92,clear-night,,0.0023,0.06,rain,1020.19,Clear,54.99,1481245200,5.78,342.0,1.81
2016-12-09 02:00:00+00:00,54.86,,52.52,0.92,rain,,0.0105,0.48,rain,1020.75,Light Rain,54.86,1481248800,5.36,287.0,2.11
2016-12-09 03:00:00+00:00,55.54,,54.01,0.95,clear-night,,0.0,0.0,,1020.98,Clear,55.54,1481252400,5.75,123.0,1.66
2016-12-09 04:00:00+00:00,55.72,,54.85,0.97,rain,,0.0062,0.28,rain,1021.5,Drizzle,55.72,1481256000,6.02,123.0,4.16
2016-12-09 05:00:00+00:00,56.05,,54.86,0.96,clear-night,,0.004,0.15,rain,1021.88,Clear,56.05,1481259600,8.07,127.0,3.89
2016-12-09 06:00:00+00:00,55.8,0.75,54.27,0.95,partly-cloudy-night,,0.004,0.15,rain,1022.13,Mostly Cloudy,55.8,1481263200,6.6,132.0,5.27
2016-12-09 07:00:00+00:00,56.2,,55.15,0.96,clear-night,,0.0,0.0,,1022.71,Clear,56.2,1481266800,8.42,153.0,6.16
2016-12-09 08:00:00+00:00,56.73,,54.86,0.93,clear-night,,0.0023,0.06,rain,1022.66,Clear,56.73,1481270400,8.15,135.0,4.49
2016-12-09 09:00:00+00:00,57.17,,55.97,0.96,clear-night,,0.0,0.0,,1022.68,Clear,57.17,1481274000,8.19,142.0,4.88
2016-12-09 10:00:00+00:00,56.83,,55.29,0.95,clear-night,,0.004,0.15,rain,1022.73,Clear,56.83,1481277600,8.87,140.0,6.69
2016-12-09 11:00:00+00:00,56.77,,56.03,0.97,clear-night,,0.0045,0.18,rain,1022.74,Clear,56.77,1481281200,8.42,126.0,4.9
2016-12-09 12:00:00+00:00,56.04,1.0,54.19,0.94,cloudy,,0.0038,0.14,rain,1022.7,Overcast,56.04,1481284800,7.48,137.0,6.53
2016-12-09 13:00:00+00:00,56.21,,53.7,0.91,clear-night,,0.0,0.0,,1022.33,Clear,56.21,1481288400,8.87,133.0,6.41
2016-12-09 14:00:00+00:00,55.91,,53.4,0.91,clear-night,,0.0,0.0,,1022.69,Clear,55.91,1481292000,8.19,132.0,5.65
2016-12-09 15:00:00+00:00,56.38,,53.87,0.91,clear-night,,0.0,0.0,,1023.21,Clear,56.38,1481295600,7.85,143.0,5.21
2016-12-09 16:00:00+00:00,56.47,,53.83,0.91,clear-day,,0.0045,0.18,rain,1023.25,Clear,56.47,1481299200,7.96,137.0,5.74
2016-12-09 17:00:00+00:00,56.42,,53.29,0.89,rain,,0.0234,0.58,rain,1024.09,Light Rain,56.42,1481302800,2.51,169.0,4.64
2016-12-09 18:00:00+00:00,58.12,1.0,55.4,0.91,rain,,0.0159,0.53,rain,1024.83,Light Rain,58.12,1481306400,7.29,148.0,5.97
2016-12-09 19:00:00+00:00,58.99,,57.09,0.93,clear-day,,0.0,0.0,,1024.56,Clear,58.99,1481310000,7.74,153.0,5.62
2016-12-09 20:00:00+00:00,60.39,,55.46,0.84,clear-day,,0.0,0.0,,1023.63,Clear,60.39,1481313600,7.92,173.0,4.62
2016-12-09 21:00:00+00:00,58.4,,53.51,0.84,clear-day,,0.0,0.0,,1022.71,Clear,58.4,1481317200,8.3,150.0,6.21
2016-12-09 22:00:00+00:00,59.15,,53.61,0.82,clear-day,,0.0,0.0,,1022.37,Clear,59.15,1481320800,8.87,152.0,4.54
2016-12-09 23:00:00+00:00,58.45,,52.9,0.82,clear-day,,0.0,0.0,,1022.36,Clear,58.45,1481324400,9.32,224.0,1.89
2016-12-10 00:00:00+00:00,58.3,0.75,52.63,0.81,partly-cloudy-day,,0.0,0.0,,1022.02,Mostly Cloudy,58.3,1481328000,8.64,273.0,3.07
2016-12-10 01:00:00+00:00,58.59,,54.07,0.85,clear-night,,0.0,0.0,,1021.24,Clear,58.59,1481331600,9.32,253.0,0.88
2016-12-10 02:00:00+00:00,57.5,,53.0,0.85,clear-night,,0.0,0.0,,1021.47,Clear,57.5,1481335200,8.87,67.0,0.73
2016-12-10 03:00:00+00:00,57.1,,53.11,0.86,clear-night,,0.0,0.0,,1020.98,Clear,57.1,1481338800,8.87,107.0,2.17
2016-12-10 04:00:00+00:00,57.04,,54.09,0.9,clear-night,,0.0,0.0,,1020.74,Clear,57.04,1481342400,8.64,138.0,0.9
2016-12-10 05:00:00+00:00,58.88,,55.96,0.9,clear-night,,0.0023,0.06,rain,1020.45,Clear,58.88,1481346000,8.15,158.0,5.0
2016-12-10 06:00:00+00:00,58.76,1.0,55.67,0.89,cloudy,,0.0023,0.06,rain,1020.14,Overcast,58.76,1481349600,6.09,146.0,8.1
2016-12-10 07:00:00+00:00,59.33,,57.06,0.92,clear-night,,0.0,0.0,,1019.99,Clear,59.33,1481353200,6.8,149.0,10.95
2016-12-10 08:00:00+00:00,59.66,,57.41,0.92,rain,,0.0102,0.48,rain,1019.76,Light Rain,59.66,1481356800,5.22,163.0,11.28
2016-12-10 09:00:00+00:00,59.76,,57.39,0.92,rain,,0.0255,0.59,rain,1019.47,Light Rain,59.76,1481360400,4.12,177.0,8.24
2016-12-10 10:00:00+00:00,59.47,,57.8,0.94,rain,,0.006,0.26,rain,1019.47,Drizzle,59.47,1481364000,4.47,183.0,9.72
2016-12-10 11:00:00+00:00,59.35,,57.79,0.95,clear-night,,0.004,0.15,rain,1019.8,Clear,59.35,1481367600,7.06,225.0,9.17
2016-12-10 12:00:00+00:00,58.67,,57.47,0.96,clear-night,,0.0,0.0,,1019.46,Clear,58.67,1481371200,7.85,225.0,8.68
2016-12-10 13:00:00+00:00,58.65,,57.1,0.95,clear-night,,0.0,0.0,,1019.11,Clear,58.65,1481374800,7.47,218.0,7.19
2016-12-10 14:00:00+00:00,58.73,,57.5,0.96,clear-night,,0.0,0.0,,1019.15,Clear,58.73,1481378400,4.49,180.0,6.17
2016-12-10 15:00:00+00:00,58.71,,57.38,0.95,rain,,0.0098,0.47,rain,1019.19,Light Rain,58.71,1481382000,4.36,175.0,7.94
2016-12-10 16:00:00+00:00,58.77,,57.43,0.95,rain,,0.0138,0.51,rain,1018.87,Light Rain,58.77,1481385600,5.48,163.0,9.43
2016-12-10 17:00:00+00:00,59.24,,57.57,0.94,rain,,0.0322,0.61,rain,1019.18,Light Rain,59.24,1481389200,2.33,163.0,5.92
2016-12-10 18:00:00+00:00,59.59,1.0,57.72,0.94,rain,,0.0395,0.64,rain,1019.44,Light Rain,59.59,1481392800,2.82,175.0,6.67
2016-12-10 19:00:00+00:00,59.77,,58.23,0.95,rain,,0.1009,0.73,rain,1019.24,Rain,59.77,1481396400,2.21,188.0,7.91
2016-12-10 20:00:00+00:00,60.02,,57.67,0.92,rain,,0.1529,0.77,rain,1018.24,Rain,60.02,1481400000,3.06,179.0,6.7
2016-12-10 21:00:00+00:00,59.85,,58.31,0.95,rain,,0.1217,0.75,rain,1017.6,Rain,59.85,1481403600,1.36,196.0,5.66
2016-12-10 22:00:00+00:00,59.25,,57.72,0.95,rain,,0.0162,0.53,rain,1017.09,Light Rain,59.25,1481407200,0.94,223.0,5.7
2016-12-10 23:00:00+00:00,58.45,,56.78,0.94,rain,,0.0143,0.52,rain,1017.22,Light Rain,58.45,1481410800,4.4,231.0,7.31
2016-12-11 00:00:00+00:00,58.33,1.0,56.45,0.93,rain,,0.0166,0.54,rain,1017.66,Light Rain,58.33,1481414400,6.61,255.0,5.45
2016-12-11 01:00:00+00:00,56.93,,55.41,0.95,clear-night,,0.0,0.0,,1017.96,Clear,56.93,1481418000,8.87,257.0,7.31
2016-12-11 02:00:00+00:00,56.18,0.31,54.31,0.93,partly-cloudy-night,,0.0,0.0,,1018.28,Partly Cloudy,56.18,1481421600,8.15,254.0,6.48
2016-12-11 03:00:00+00:00,56.05,0.31,54.19,0.93,partly-cloudy-night,,0.0,0.0,,1018.91,Partly Cloudy,56.05,1481425200,9.1,270.0,6.92
2016-12-11 04:00:00+00:00,55.97,0.31,53.16,0.9,partly-cloudy-night,,0.0,0.0,,1019.19,Partly Cloudy,55.97,1481428800,9.32,271.0,3.45
2016-12-11 05:00:00+00:00,55.42,0.0,50.3,0.83,clear-night,,0.0,0.0,,1019.75,Clear,55.42,1481432400,10.0,243.0,3.63
2016-12-11 06:00:00+00:00,55.01,0.59,51.39,0.88,partly-cloudy-night,,0.0,0.0,,1020.55,Partly Cloudy,55.01,1481436000,9.32,265.0,3.02
2016-12-11 07:00:00+00:00,54.54,0.0,52.11,0.91,clear-night,,0.0,0.0,,1021.19,Clear,54.54,1481439600,9.8,263.0,3.7
2016-12-11 08:00:00+00:00,53.89,0.0,51.0,0.9,clear-night,,0.0,0.0,,1021.35,Clear,53.89,1481443200,10.0,258.0,3.64
2016-12-11 09:00:00+00:00,52.83,0.31,49.29,0.88,partly-cloudy-night,,0.0,0.0,,1021.28,Partly Cloudy,52.83,1481446800,9.8,263.0,3.12
2016-12-11 10:00:00+00:00,51.86,0.12,48.61,0.89,clear-night,,0.0,0.0,,1021.67,Clear,51.86,1481450400,8.41,326.0,2.21
2016-12-11 11:00:00+00:00,51.22,0.19,46.79,0.85,clear-night,,0.0,0.0,,1021.67,Clear,51.22,1481454000,9.8,301.0,3.98
2016-12-11 12:00:00+00:00,49.99,0.31,46.34,0.87,partly-cloudy-night,,0.0,0.0,,1021.54,Partly Cloudy,49.99,1481457600,10.0,306.0,2.52
2016-12-11 13:00:00+00:00,47.87,0.31,44.79,0.84,partly-cloudy-night,,0.0,0.0,,1021.62,Partly Cloudy,49.48,1481461200,10.0,335.0,4.57
2016-12-11 14:00:00+00:00,48.8,0.19,43.75,0.83,clear-night,,0.0,0.0,,1021.8,Clear,48.8,1481464800,10.0,356.0,1.9
2016-12-11 15:00:00+00:00,48.56,0.19,44.93,0.87,clear-night,,0.0,0.0,,1022.15,Clear,48.56,1481468400,10.0,354.0,2.0
2016-12-11 16:00:00+00:00,48.35,0.19,43.99,0.85,clear-day,,0.0,0.0,,1022.21,Clear,48.35,1481472000,8.2,16.0,2.73
2016-12-11 17:00:00+00:00,49.02,0.19,43.48,0.81,clear-day,,0.0,0.0,,1022.77,Clear,49.02,1481475600,9.8,4.0,2.77
2016-12-11 18:00:00+00:00,49.6,0.47,42.71,0.77,partly-cloudy-day,,0.0,0.0,,1023.06,Partly Cloudy,49.6,1481479200,9.8,21.0,2.33
2016-12-11 19:00:00+00:00,50.34,0.0,39.95,0.67,clear-day,,0.0,0.0,,1022.93,Clear,50.34,1481482800,10.0,5.0,3.46
2016-12-11 20:00:00+00:00,50.51,0.0,40.97,0.7,clear-day,,0.0,0.0,,1022.01,Clear,50.51,1481486400,10.0,352.0,1.78
2016-12-11 21:00:00+00:00,50.78,0.0,39.89,0.66,clear-day,,0.0,0.0,,1021.73,Clear,50.78,1481490000,10.0,317.0,3.84
2016-12-11 22:00:00+00:00,51.45,0.0,40.65,0.66,clear-day,,0.0,0.0,,1021.45,Clear,51.45,1481493600,9.8,339.0,3.61
2016-12-11 23:00:00+00:00,51.36,0.0,41.34,0.68,clear-day,,0.0,0.0,,1021.48,Clear,51.36,1481497200,10.0,340.0,0.78
2016-12-12 00:00:00+00:00,51.35,0.62,42.06,0.7,partly-cloudy-day,,0.0,0.0,,1021.36,Mostly Cloudy,51.35,1481500800,10.0,310.0,1.24
2016-12-12 01:00:00+00:00,51.3,0.31,42.51,0.72,partly-cloudy-night,,0.0,0.0,,1020.93,Partly Cloudy,51.3,1481504400,10.0,270.0,0.62
2016-12-12 02:00:00+00:00,51.03,,43.41,0.75,clear-night,,0.0,0.0,,1021.01,Clear,51.03,1481508000,10.0,290.0,1.28
2016-12-12 03:00:00+00:00,50.99,,44.95,0.8,clear-night,,0.0,0.0,,1021.13,Clear,50.99,1481511600,10.0,311.0,2.04
2016-12-12 04:00:00+00:00,50.95,,45.59,0.82,clear-night,,0.0,0.0,,1020.92,Clear,50.95,1481515200,10.0,326.0,3.18
2016-12-12 05:00:00+00:00,50.94,,45.29,0.81,clear-night,,0.0,0.0,,1021.09,Clear,50.94,1481518800,10.0,296.0,1.53
2016-12-12 06:00:00+00:00,50.09,0.75,44.99,0.83,partly-cloudy-night,,0.0,0.0,,1021.37,Mostly Cloudy,50.09,1481522400,10.0,314.0,3.13
2016-12-12 07:00:00+00:00,50.74,,46.01,0.84,clear-night,,0.0,0.0,,1021.29,Clear,50.74,1481526000,10.0,356.0,4.67
2016-12-12 08:00:00+00:00,50.48,,45.33,0.82,clear-night,,0.0,0.0,,1021.51,Clear,50.48,1481529600,10.0,355.0,1.42
2016-12-12 09:00:00+00:00,50.35,,45.25,0.83,clear-night,,0.0,0.0,,1021.22,Clear,50.35,1481533200,10.0,358.0,3.2
2016-12-12 10:00:00+00:00,50.03,,46.01,0.86,clear-night,,0.0,0.0,,1021.36,Clear,50.03,1481536800,10.0,358.0,3.15
2016-12-12 11:00:00+00:00,48.17,,44.94,0.83,clear-night,,0.0,0.0,,1021.05,Clear,49.79,1481540400,10.0,6.0,4.69
2016-12-12 12:00:00+00:00,48.3,0.75,43.42,0.79,partly-cloudy-night,,0.0,0.0,,1020.83,Mostly Cloudy,49.78,1481544000,10.0,9.0,4.45
2016-12-12 13:00:00+00:00,46.16,,44.33,0.84,clear-night,,0.0,0.0,,1021.01,Clear,49.05,1481547600,10.0,359.0,6.74
2016-12-12 14:00:00+00:00,45.85,0.0,44.05,0.83,clear-night,,0.0,0.0,,1021.27,Clear,48.89,1481551200,10.0,354.0,6.99
2016-12-12 15:00:00+00:00,45.6,0.0,43.03,0.82,clear-night,,0.0,0.0,,1021.24,Clear,48.26,1481554800,10.0,351.0,5.98
2016-12-12 16:00:00+00:00,44.67,0.0,44.22,0.84,clear-day,,0.0,0.0,,1021.66,Clear,48.77,1481558400,10.0,355.0,9.55
2016-12-12 17:00:00+00:00,48.27,0.0,45.35,0.84,clear-day,,0.0,0.0,,1021.82,Clear,49.85,1481562000,9.8,36.0,4.65
2016-12-12 18:00:00+00:00,50.79,0.47,41.75,0.71,partly-cloudy-day,,0.0,0.0,,1022.41,Partly Cloudy,50.79,1481565600,10.0,16.0,3.79
2016-12-12 19:00:00+00:00,52.22,0.0,40.65,0.65,clear-day,,0.0,0.0,,1022.31,Clear,52.22,1481569200,10.0,357.0,6.83
2016-12-12 20:00:00+00:00,52.66,0.0,42.09,0.67,clear-day,,0.0,0.0,,1021.64,Clear,52.66,1481572800,10.0,353.0,7.01
2016-12-12 21:00:00+00:00,52.84,0.0,42.09,0.67,clear-day,,0.0,0.0,,1020.66,Clear,52.84,1481576400,10.0,352.0,8.41
2016-12-12 22:00:00+00:00,53.61,0.0,41.64,0.64,clear-day,,0.0,0.0,,1020.11,Clear,53.61,1481580000,10.0,358.0,5.76
2016-12-12 23:00:00+00:00,54.25,0.0,41.99,0.63,clear-day,,0.0,0.0,,1019.92,Clear,54.25,1481583600,10.0,335.0,1.85
2016-12-13 00:00:00+00:00,54.65,0.62,44.35,0.68,partly-cloudy-day,,0.0,0.0,,1019.83,Mostly Cloudy,54.65,1481587200,10.0,357.0,2.46
2016-12-13 01:00:00+00:00,53.56,0.0,45.37,0.74,clear-night,,0.0,0.0,,1019.62,Clear,53.56,1481590800,10.0,26.0,3.37
2016-12-13 02:00:00+00:00,52.77,0.0,46.83,0.8,clear-night,,0.0,0.0,,1019.35,Clear,52.77,1481594400,10.0,36.0,3.94
2016-12-13 03:00:00+00:00,52.83,0.0,47.5,0.82,clear-night,,0.0,0.0,,1019.72,Clear,52.83,1481598000,10.0,37.0,4.71
2016-12-13 04:00:00+00:00,52.52,0.31,46.83,0.81,partly-cloudy-night,,0.0,0.0,,1019.71,Partly Cloudy,52.52,1481601600,10.0,23.0,3.44
2016-12-13 05:00:00+00:00,51.85,0.31,45.74,0.8,partly-cloudy-night,,0.0,0.0,,1019.8,Partly Cloudy,51.85,1481605200,10.0,326.0,3.13
2016-12-13 06:00:00+00:00,51.75,0.47,45.24,0.78,partly-cloudy-night,,0.0,0.0,,1019.65,Partly Cloudy,51.75,1481608800,10.0,91.0,2.88
2016-12-13 07:00:00+00:00,52.05,,45.96,0.8,clear-night,,0.0,0.0,,1019.61,Clear,52.05,1481612400,10.0,17.0,4.54
2016-12-13 08:00:00+00:00,52.24,,45.09,0.77,clear-night,,0.0,0.0,,1019.66,Clear,52.24,1481616000,10.0,359.0,5.45
2016-12-13 09:00:00+00:00,50.97,,45.28,0.81,clear-night,,0.0,0.0,,1019.52,Clear,50.97,1481619600,10.0,334.0,7.96
2016-12-13 10:00:00+00:00,50.95,,45.62,0.82,clear-night,,0.0,0.0,,1019.74,Clear,50.95,1481623200,10.0,329.0,5.57
2016-12-13 11:00:00+00:00,50.8,,46.14,0.84,clear-night,,0.0,0.0,,1019.49,Clear,50.8,1481626800,10.0,349.0,5.21
2016-12-13 12:00:00+00:00,50.86,0.75,43.99,0.77,partly-cloudy-night,,0.0,0.0,,1018.81,Mostly Cloudy,50.86,1481630400,10.0,352.0,4.13
2016-12-13 13:00:00+00:00,50.57,,45.44,0.82,clear-night,,0.0,0.0,,1018.62,Clear,50.57,1481634000,10.0,357.0,4.15
2016-12-13 14:00:00+00:00,50.67,,45.17,0.81,clear-night,,0.0,0.0,,1018.94,Clear,50.67,1481637600,10.0,7.0,2.12
2016-12-13 15:00:00+00:00,50.63,0.0,45.28,0.82,clear-night,,0.0,0.0,,1019.48,Clear,50.63,1481641200,10.0,355.0,4.27
2016-12-13 16:00:00+00:00,50.85,0.31,45.73,0.83,partly-cloudy-day,,0.0,0.0,,1019.89,Partly Cloudy,50.85,1481644800,9.8,338.0,5.58
2016-12-13 17:00:00+00:00,50.5,0.31,45.01,0.81,partly-cloudy-day,,0.0,0.0,,1021.01,Partly Cloudy,50.5,1481648400,9.32,344.0,6.61
2016-12-13 18:00:00+00:00,51.54,0.47,45.34,0.79,partly-cloudy-day,,0.0,0.0,,1020.47,Partly Cloudy,51.54,1481652000,9.1,19.0,5.48
2016-12-13 19:00:00+00:00,53.23,0.0,45.57,0.75,clear-day,,0.0,0.0,,1021.56,Clear,53.23,1481655600,9.55,292.0,2.03
2016-12-13 20:00:00+00:00,53.03,,45.1,0.74,clear-day,,0.0,0.0,,1020.59,Clear,53.03,1481659200,9.55,323.0,2.09
2016-12-13 21:00:00+00:00,53.86,,46.58,0.76,clear-day,,0.0,0.0,,1019.39,Clear,53.86,1481662800,9.8,326.0,1.51
2016-12-13 22:00:00+00:00,53.84,,45.71,0.74,clear-day,,0.0,0.0,,1018.97,Clear,53.84,1481666400,10.0,330.0,2.63
2016-12-13 23:00:00+00:00,54.57,,47.51,0.77,clear-day,,0.0,0.0,,1018.87,Clear,54.57,1481670000,9.44,329.0,4.36
2016-12-14 00:00:00+00:00,54.36,,47.02,0.76,clear-day,,0.0,0.0,,1018.96,Clear,54.36,1481673600,10.0,348.0,5.61
2016-12-14 01:00:00+00:00,53.66,,47.15,0.79,clear-night,,0.0,0.0,,1018.59,Clear,53.66,1481677200,7.33,351.0,4.45
2016-12-14 02:00:00+00:00,52.5,,48.93,0.88,clear-night,,0.0,0.0,,1018.52,Clear,52.5,1481680800,6.69,352.0,2.5
2016-12-14 03:00:00+00:00,52.43,,50.92,0.95,clear-night,,0.0,0.0,,1018.64,Clear,52.43,1481684400,7.4,245.0,0.26
2016-12-14 04:00:00+00:00,53.18,,52.01,0.96,clear-night,,0.0,0.0,,1018.73,Clear,53.18,1481688000,6.41,351.0,1.63
2016-12-14 05:00:00+00:00,52.76,,52.04,0.97,rain,,0.0077,0.37,rain,1018.97,Drizzle,52.76,1481691600,4.63,19.0,1.84
2016-12-14 06:00:00+00:00,53.14,1.0,52.73,0.98,rain,,0.0135,0.51,rain,1019.08,Light Rain,53.14,1481695200,4.2,30.0,0.89
2016-12-14 07:00:00+00:00,52.52,,51.09,0.95,clear-night,,0.0023,0.06,rain,1019.12,Clear,52.52,1481698800,4.19,39.0,1.24
2016-12-14 08:00:00+00:00,53.07,,52.09,0.96,rain,,0.006,0.26,rain,1018.73,Drizzle,53.07,1481702400,4.47,102.0,3.05
2016-12-14 09:00:00+00:00,52.61,,51.89,0.97,rain,,0.006,0.26,rain,1018.45,Drizzle,52.61,1481706000,5.2,100.0,3.86
2016-12-14 10:00:00+00:00,53.11,,52.7,0.98,rain,,0.0083,0.41,rain,1018.27,Drizzle,53.11,1481709600,5.42,121.0,4.19
2016-12-14 11:00:00+00:00,53.64,,52.91,0.97,clear-night,,0.0,0.0,,1017.95,Clear,53.64,1481713200,5.73,143.0,4.31
2016-12-14 12:00:00+00:00,53.7,1.0,52.84,0.97,cloudy,,0.004,0.15,rain,1017.68,Overcast,53.7,1481716800,4.58,143.0,4.41
2016-12-14 13:00:00+00:00,53.3,,52.44,0.97,clear-night,,0.0038,0.14,rain,1017.16,Clear,53.3,1481720400,6.08,114.0,4.91
2016-12-14 14:00:00+00:00,53.65,,52.8,0.97,clear-night,,0.0,0.0,,1017.03,Clear,53.65,1481724000,9.25,132.0,5.36
2016-12-14 15:00:00+00:00,55.09,,54.04,0.96,clear-night,,0.0,0.0,,1016.98,Clear,55.09,1481727600,9.8,139.0,5.42
2016-12-14 16:00:00+00:00,55.72,,54.21,0.95,clear-day,,0.0,0.0,,1017.09,Clear,55.72,1481731200,9.32,143.0,6.06
2016-12-14 17:00:00+00:00,56.24,,54.37,0.93,clear-day,,0.0,0.0,,1017.53,Clear,56.24,1481734800,8.87,140.0,8.14
2016-12-14 18:00:00+00:00,57.2,0.75,54.15,0.9,partly-cloudy-day,,0.0,0.0,,1017.49,Mostly Cloudy,57.2,1481738400,10.0,141.0,8.88
2016-12-14 19:00:00+00:00,58.89,,55.92,0.9,clear-day,,0.0,0.0,,1017.38,Clear,58.89,1481742000,9.8,147.0,9.77
2016-12-14 20:00:00+00:00,58.69,,54.16,0.85,clear-day,,0.0,0.0,,1016.83,Clear,58.69,1481745600,9.8,156.0,8.94
2016-12-14 21:00:00+00:00,57.64,,53.15,0.85,clear-day,,0.0,0.0,,1016.5,Clear,57.64,1481749200,10.0,150.0,8.86
2016-12-14 22:00:00+00:00,59.67,,53.98,0.81,clear-day,,0.0,0.0,,1015.98,Clear,59.67,1481752800,9.8,145.0,7.87
2016-12-14 23:00:00+00:00,59.33,,53.78,0.82,clear-day,,0.0,0.0,,1016.0,Clear,59.33,1481756400,8.03,135.0,9.42
2016-12-15 00:00:00+00:00,59.69,1.0,56.34,0.89,cloudy,,0.0023,0.06,rain,1015.85,Overcast,59.69,1481760000,5.11,150.0,8.29
2016-12-15 01:00:00+00:00,58.21,,55.64,0.91,clear-night,,0.004,0.15,rain,1015.64,Clear,58.21,1481763600,9.8,154.0,9.41
2016-12-15 02:00:00+00:00,57.96,,55.39,0.91,clear-night,,0.004,0.15,rain,1015.62,Clear,57.96,1481767200,10.0,138.0,8.44
2016-12-15 03:00:00+00:00,57.49,0.19,54.9,0.91,clear-night,,0.0,0.0,,1014.9,Clear,57.49,1481770800,9.8,140.0,7.96
2016-12-15 04:00:00+00:00,57.8,0.31,54.84,0.9,partly-cloudy-night,,0.0,0.0,,1014.85,Partly Cloudy,57.8,1481774400,10.0,152.0,7.2
2016-12-15 05:00:00+00:00,57.93,,54.41,0.88,clear-night,,0.0,0.0,,1015.18,Clear,57.93,1481778000,10.0,144.0,7.4
2016-12-15 06:00:00+00:00,58.63,1.0,54.58,0.86,cloudy,,0.0,0.0,,1015.31,Overcast,58.63,1481781600,9.55,146.0,10.67
2016-12-15 07:00:00+00:00,58.76,,54.49,0.86,clear-night,,0.0,0.0,,1015.57,Clear,58.76,1481785200,9.55,150.0,9.58
2016-12-15 08:00:00+00:00,58.29,,53.74,0.85,clear-night,,0.0,0.0,,1015.3,Clear,58.29,1481788800,9.1,146.0,11.11
2016-12-15 09:00:00+00:00,57.95,,54.52,0.88,clear-night,,0.0,0.0,,1014.91,Clear,57.95,1481792400,6.99,146.0,9.95
2016-12-15 10:00:00+00:00,57.26,,54.88,0.92,rain,,0.0075,0.36,rain,1014.43,Drizzle,57.26,1481796000,6.02,148.0,12.53
2016-12-15 11:00:00+00:00,57.35,,54.62,0.91,rain,,0.0113,0.49,rain,1014.03,Light Rain,57.35,1481799600,6.99,152.0,12.35
2016-12-15 12:00:00+00:00,57.53,1.0,53.28,0.86,cloudy,,0.0038,0.14,rain,1013.03,Overcast,57.53,1481803200,8.87,146.0,12.37
2016-12-15 13:00:00+00:00,57.08,,52.48,0.85,rain,,0.0075,0.36,rain,1012.23,Drizzle,57.08,1481806800,6.64,144.0,13.09
2016-12-15 14:00:00+00:00,56.97,,53.09,0.87,rain,,0.015,0.52,rain,1011.79,Light Rain,56.97,1481810400,6.02,138.0,13.47
2016-12-15 15:00:00+00:00,57.16,,52.05,0.83,clear-night,,0.0,0.0,,1011.18,Clear,57.16,1481814000,8.98,143.0,13.16
2016-12-15 16:00:00+00:00,57.69,,52.3,0.82,clear-day,,0.0,0.0,,1010.77,Clear,57.69,1481817600,5.83,143.0,14.84
2016-12-15 17:00:00+00:00,57.12,,53.31,0.87,rain,,0.0113,0.49,rain,1010.78,Light Rain,57.12,1481821200,6.54,144.0,15.61
2016-12-15 18:00:00+00:00,57.85,1.0,54.41,0.88,rain,,0.006,0.26,rain,1010.5,Drizzle,57.85,1481824800,7.03,148.0,14.01
2016-12-15 19:00:00+00:00,57.4,,54.82,0.91,rain,,0.0173,0.54,rain,1009.98,Light Rain,57.4,1481828400,7.21,140.0,14.39
2016-12-15 20:00:00+00:00,57.83,,55.26,0.91,clear-day,,0.0023,0.06,rain,1008.71,Clear,57.83,1481832000,5.67,153.0,13.74
2016-12-15 21:00:00+00:00,58.21,,55.27,0.9,rain,,0.027,0.59,rain,1007.47,Light Rain,58.21,1481835600,4.37,149.0,14.59
2016-12-15 22:00:00+00:00,58.2,,55.62,0.91,rain,,0.1249,0.75,rain,1006.49,Rain,58.2,1481839200,2.09,147.0,13.74
2016-12-15 23:00:00+00:00,58.67,,56.47,0.92,rain,,0.1049,0.74,rain,1005.63,Rain,58.67,1481842800,2.04,142.0,14.93
2016-12-16 00:00:00+00:00,58.55,1.0,56.35,0.92,rain,,0.1203,0.75,rain,1005.34,Rain,58.55,1481846400,1.77,141.0,12.76
2016-12-16 01:00:00+00:00,59.27,,56.59,0.91,rain,,0.1025,0.73,rain,1004.62,Rain,59.27,1481850000,3.41,147.0,11.35
2016-12-16 02:00:00+00:00,59.38,,56.5,0.9,rain,,0.0896,0.72,rain,1003.88,Rain,59.38,1481853600,5.48,141.0,13.37
2016-12-16 03:00:00+00:00,59.29,,56.85,0.92,rain,,0.0715,0.7,rain,1003.85,Rain,59.29,1481857200,7.11,194.0,8.16
