"hour_min","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","Label","hour","min","year_mon","month","year"
1215,2576.06039409049,2752.09226415514,986.387910297374,855.141600040794,872.806637409211,2340.80908938183,2869.99659515729,2468.22048943654,328.517488934783,361.87419184192,351.854539834178,3966.08529958452,4533.12860908123,4141.1040984128,2.60548601714474,66.571290030534,24.3791146719237,3326.94276346211,4240.21856413845,3853.82139406961,1137.33881967194,1190.98211958698,994.635651422316,3.29372785924592,3.71931140089553,1.96255293281516,0.510515008882662,6.00741908627194,0.378022564815532,14777.0147513387,12954.4040952529,11563.2999348904,169.871183383002,1909.80993704862,1853.95951098383,13.4533102219984,34.7380915283034,36.751862052189,7126.71356973544,7898.97171040204,7557.32827697669,1345.51043963665,1286.22923570873,1620.6760162026,10304.2462248772,9686.38033250383,9122.08268200862,4297.69365150031,4642.72171140866,3792.0065196669,10.6750865813242,14.0929897021021,10201.0120478148,11821.8202806178,10890.5226145235,15841.9380136279,18430.4524269817,19408.8338378906,4874.71646347754,5406.2069133806,4881.61959399155,1975.38955393157,2036.90035544787,2224.71831658503,1204.95540784621,1577.14936759716,1397.1422001009,16413.0148873344,16902.0481041135,16610.0882802051,2699.35176988847,0,12,15,20161000,10,2016
1230,2572.75387789843,2751.04832881834,809.217770074049,699.76844053326,758.274063799449,2335.20524771095,2874.82853820168,2475.93518985237,327.258055656065,355.962991300135,351.004049649697,11562.6108382689,12609.9070039342,11631.7262905326,2.69117877124449,66.5419745824695,24.3973465498959,3537.96789157032,4397.42942918381,4097.64191605811,1173.29958049802,1290.49716455601,1062.15717668421,3.33296761974219,3.79064507638258,1.99806444202603,0.499577402227174,6.00741908627194,0.378022564815532,14963.4525390591,13092.2633778488,11804.9323672622,172.979313134558,2167.93348113047,2089.48269909282,13.4854290828804,34.7425418156604,36.7451898800531,7213.41113095437,7988.55011183222,7631.88650477828,1364.09821409796,1307.6951032743,1647.49686449942,10457.0512599493,9859.51040170318,9276.81612796166,4633.75290941786,4993.98695392161,4121.18833617816,10.6489703578354,14.0935472303621,10268.0200537898,11916.8485228318,10947.6881775693,15762.2394623268,18368.6951712796,19332.3670638545,4890.96660904309,5458.19309764637,4889.90755024602,2018.88778312434,2074.6722666751,2251.46035261282,1842.62435263368,2311.9325415828,2071.70767914166,14561.7219595362,14995.8422662594,14448.0703644849,2694.76273101497,0,12,30,20161000,10,2016
1245,2571.45749800503,2749.01069966006,987.614571700652,824.52841354959,854.792354920071,2333.41866021931,2881.82424920226,2481.51610908116,326.302482489998,354.903221868645,349.58789876294,12548.8131459388,13618.1855352742,12621.5555615499,2.80150395516412,66.4436267975888,24.489045071337,3991.47924804716,4743.28496251297,4507.3032195066,1183.76753769754,1387.8297132267,1079.70056395171,3.33296761974219,3.79064507638258,1.99806444202603,0.499577402227174,6.25867458107658,0.520270868218504,15227.8204595037,13439.339072991,12215.3837302496,176.116122338003,2185.77314321886,2115.15211982329,13.5303459290445,34.7581804296179,36.740598797552,7298.77352516022,8089.36576597148,7717.09773367198,1510.92840208634,1461.77682291692,1778.33645045791,10512.8892009777,9905.43850281428,9325.40597906211,4759.91811701621,5138.5933724575,4239.2953564025,10.6430078998709,14.1001307600095,10653.6311477498,12335.9534315015,11354.0984330508,16003.4630608809,18624.9646639398,19603.9461672548,5147.08818700516,5710.40132702312,5161.37059470542,2089.98488822034,2171.94299867699,2322.21932963735,4859.50530651495,6647.71509944194,4953.49303752983,15446.3541157446,15985.7672846366,15532.1655010994,2685.45739247325,0,12,45,20161000,10,2016
1300,2568.49232453389,2747.09665606129,930.544004460877,816.806841216505,840.937635064843,2323.01042926751,2883.58545551946,2491.20298954153,324.548376267806,354.903221868645,349.516123125548,12371.2613885369,13402.8656346007,12450.8049895911,2.94467734329152,66.6845132315065,24.613293653911,4596.78562195516,5413.34623340942,5224.97196215613,1880.65920160782,1980.15697021481,1647.33939747149,3.33296761974219,3.79064507638258,1.99806444202603,0.499577402227174,6.64232450608372,0.556004752073364,15485.5316910241,13577.1345892039,12487.2478893571,181.037965097657,2229.10920095153,2164.41117481529,13.5518493611235,34.9435230501376,36.9631410537329,7329.66235375761,8114.34945842779,7741.88657119501,1602.11589670485,1546.9277931789,1863.60504294781,10463.165085528,9872.30828004252,9292.76925847441,4759.25961255147,5120.02628981952,4218.47740176998,10.6412897725274,14.1186830233314,10686.426438986,12371.0552852639,11374.2700492096,15898.0661129012,18449.3600593951,19530.4525842154,5073.08680643019,5634.21996939135,5051.25488123753,2388.15625288791,2569.96402286011,2614.97015157746,5869.68820564559,7943.27143817271,5944.05627625219,16695.180238792,17346.4751911206,16804.9095634941,2674.15586672561,0,13,0,20161000,10,2016
1315,2567.10032132067,2746.98617481548,1115.83648923654,975.979869647808,939.501729788815,2312.74879819809,2887.82000010531,2496.40013545888,324.230336441389,354.504616095378,349.516123125548,12598.3239730344,13668.7854712583,12706.613270749,3.01405448157309,67.1479745844305,24.6839115306856,4799.25495526751,5624.43677545415,5551.95441343308,2001.83912392905,2170.75127911317,1881.26043438664,3.33296761974219,3.79064507638258,1.99806444202603,0.499577402227174,6.42838684205258,0.380812895454465,15609.2159967196,13559.4417233637,12359.0652154611,186.717964877791,2253.81982789413,2192.23729234931,13.6124960499329,35.177195005531,37.1612882921871,7527.95182867146,8318.3427133212,7933.06639336609,1891.71414374902,1863.74162623927,2138.6440663328,10765.1354698263,10166.3562715263,9595.48512498991,4899.87307395943,5299.5032040278,4383.58684812914,10.6453687196147,14.1519191885342,10484.5329538653,12233.3555023653,11174.2925064719,15748.8392142484,18259.4323956371,19358.9731644828,5378.62149435058,5971.75655373234,5359.91049647191,2614.54878165976,2675.00300739262,2667.51181955667,5870.38339948791,7957.13501554168,5966.62323168733,17815.0948772513,18097.6093345794,17943.7404785229,2660.58697339144,0,13,15,20161000,10,2016
1330,2563.15026829222,2745.56181115624,949.895664969869,738.415997967762,782.318697496619,2299.4845960392,2890.89266790606,2506.32840011785,323.935474026452,352.490572299699,349.516123125548,12586.1320291499,13671.1502709041,12712.9950604839,3.16836613852509,67.4932897424114,24.8163358995966,5057.10148637056,5792.05824617832,5910.13935704449,1978.58908796428,2144.03230046101,1845.45410195634,3.33296761974219,3.79064507638258,1.99806444202603,0.499577402227174,6.52588799640854,0.370080442316255,15652.4745988716,13568.1274235454,12349.2219841976,188.485972545905,2270.7007135208,2222.3134230092,13.7683573856026,35.1774196624871,37.1914807022378,7757.32912306832,8598.95696877103,8161.37739282019,2044.43954526843,2028.81192745103,2279.91371965312,11052.278780242,10446.9652845157,9866.44078826495,4930.9548370911,5325.759162954,4413.18156071721,10.6315691281386,14.1703190075308,10670.3127713108,12502.6015338993,11347.9032607345,16019.1344310612,18565.7881282164,19694.3247075563,5236.69398849646,5817.66847724492,5212.09183940252,2726.14282331598,2834.65429398729,2790.55536846884,5855.46385878733,7980.29571152617,6000.34896043387,14858.5668682863,15316.3291761225,14995.2415306878,2652.64725879966,0,13,30,20161000,10,2016
1345,2546.94077988499,2743.67662287918,1106.47689290209,953.932377303081,937.555801883817,2285.14839339725,2891.60994308665,2520.49508516071,323.935474026452,351.754077082744,349.516123125548,12580.7039566533,13662.2983849849,12709.9243720598,3.25403215872345,67.6844845679465,24.9382907662363,5063.97238270791,5802.26145938398,5984.35481770899,2002.01223984594,2161.3403488323,1878.57160946409,3.33296761974219,3.79064507638258,1.99806444202603,0.499577402227174,7.33322558864452,0.326551607119113,15860.9845283045,13548.6471081073,12426.592760828,187.618213973413,2274.94861548654,2225.53921160968,13.807584830243,35.3181168094862,37.3973958825664,8079.15526291622,8947.15160949073,8489.65319743407,2084.07115084747,2066.78423560385,2330.24365470641,11160.0774826215,10568.5701177125,10003.2336472829,5096.0933104787,5523.46021724957,4572.46473349864,10.6293804804494,14.190321768471,11095.8153622208,12994.9120024132,11817.0709470166,16153.2863659412,18720.6436379191,19858.8635755312,5498.30493295316,6096.04587323557,5479.63008547568,3048.04908329159,3169.32684785598,3094.14708291344,5843.88411143355,7997.31108661013,6025.00300529273,17701.6885169959,18290.23057324,17864.2966712939,2650.18133663062,0,13,45,20161000,10,2016
1400,2541.95173943639,2734.06524540108,866.410548688065,824.485703306308,856.597687489518,2270.21426201286,2892.00967899471,2534.23799038161,323.751518790817,350.296710533142,349.484290403882,12576.1199848796,13650.4327431867,12736.5815335178,3.319528926701,67.8520129624215,24.9671558749331,5254.52767242146,6095.69561596998,6078.94277973854,2188.37345272615,2334.88511109725,1996.25683803763,3.33079903202682,3.79695644122301,1.99665401154859,0.502693309875088,7.33322558864452,0.326551607119113,19607.0314348131,13516.1896337269,13686.0982274796,206.164921159548,2403.3111139114,2291.39472288735,13.8598079517249,35.5155823779486,37.7704184419492,8318.57261895213,9198.98807307424,8717.9754121308,2510.06340266414,2567.11149902357,2742.08096648213,11571.353836158,10989.4248868552,10441.5993087727,5252.01816399429,5685.56187346809,4711.57932011369,10.6283755599827,14.1984702448561,11293.8413067563,13138.0603215179,12013.4414768807,16380.5840431924,18968.6690343192,20122.7237989855,5659.59494471391,6318.42512259579,5658.91576360871,3155.21972236234,3275.38369245645,3280.05962544125,5820.05215893845,8002.05415826664,6039.35621324813,16344.2019216311,16571.9818700727,16530.3495232751,2648.44774603082,0,14,0,20161000,10,2016
1415,2539.99971070654,2726.20723128813,1169.79259200561,1021.77677455452,982.869361861058,2266.49228463131,2891.17276230703,2543.764184308,320.853565962409,350.100029598684,349.74971858191,12569.5481413811,13646.2651482619,12741.9853851645,3.39495984649167,67.9074894074443,25.0290157564273,5395.27944073464,6251.61832682346,6170.47850722508,2128.07809691092,2292.14097519755,1997.38984007492,3.23539068275938,4.05500678118927,1.95433541869617,0.607233004368024,7.33322558864452,0.326551607119113,19498.4815083224,13453.1850680387,13536.6229313606,207.513664032213,2419.05909410716,2314.04997059819,13.8899216580071,35.671650896803,38.2788413673441,8659.06370335652,9559.16650915654,9021.67947851617,2651.38253265708,2703.36102518086,2881.46274650323,11770.0842726185,11165.5871529528,10620.2127399198,5308.78245120874,5745.44212249162,4775.79851731085,10.6247128394373,14.216128257,11619.5703731416,13444.9620100258,12353.7432963843,16730.6161102761,19368.6146773282,20545.2371154132,5736.0326544652,6362.93187662811,5738.51897392677,3214.28436817473,3366.76819425226,3396.62296838262,5803.35385899729,8004.77180464604,6044.29954112112,18427.8073704328,19302.5815345783,18607.9311455267,2647.05361485643,0,14,15,20161000,10,2016
1430,2535.81305916086,2721.19303542959,1012.59506959819,767.045216878364,815.641302621525,2251.99710759002,2889.07065219701,2554.43753045211,320.290307813871,348.039125569499,351.093969398301,12562.041922883,13648.1784967153,12750.6918409779,3.50144985196435,67.9260814707733,25.0827949031735,5535.6984973543,6352.72539587594,6349.12087638665,2136.17262264787,2293.53528330824,2016.37541372647,3.23516115065613,4.07677408572258,1.96325798861458,0.612299980415355,7.33322558864452,0.326551607119113,19533.9317246346,13431.7729229587,13375.2396358314,207.356124287159,2428.48502026645,2320.88326822927,13.9232899040243,35.7731225536845,38.4177352331138,8879.12254912269,9802.37594873593,9227.15727090731,2910.60821808854,3009.40838111163,3144.50414304039,12009.807052514,11409.875781775,10864.7993980286,5540.74297183203,6036.22768354256,5007.94700193263,10.6217967535887,14.2235287655948,11304.1363797097,13076.1956795116,12041.7319301943,16699.5949421025,19349.563193058,20507.8284492083,5783.3893105786,6413.56832577342,5768.87983555944,3319.1424552674,3466.22323273723,3486.62052356381,5779.20858955002,8011.64184097837,6058.62970220146,14485.9596480248,15135.3918399334,14720.1895271598,2643.56759125092,0,14,30,20161000,10,2016
1445,2527.09885227669,2715.46824334292,1142.91065474489,1117.18818777825,1055.09789540288,2240.55818002372,2890.46828849568,2571.46059360323,319.883938631247,347.808365819611,353.343505662288,12545.043340474,13628.8483870914,12749.3417422714,3.58270105418418,68.0397890972806,25.1226957054533,5682.98337428645,6477.50012285847,6516.06064558194,2161.82709514677,2316.95672568069,2043.43133111781,3.23516115065613,4.07677408572258,1.96325798861458,0.612299980415355,7.33322558864452,0.326551607119113,19292.8143481187,13251.544029311,13333.0703775981,206.98060214123,2440.82377667185,2329.7126202328,13.9491204989785,36.2663953760746,38.5559627738179,8847.44278680548,9783.06722162727,9214.86882427189,3076.4391034528,3186.81989798624,3315.53507093217,11947.3390745759,11391.235185652,10858.2036452878,5489.91077467149,5951.09275778239,4949.170211962,10.6316123777823,14.2649789687019,11277.2227959092,13077.7220369863,11985.0424274534,16478.2160393964,19073.2238562281,20211.6692624325,5760.49012516819,6367.42537802484,5756.86981896852,3312.48009308871,3448.71729513194,3431.95641722353,5763.0243227069,8021.81682732742,6075.27683761802,20635.1579138421,21397.0262317385,20873.3439363948,2637.18281460021,0,14,45,20161000,10,2016
1500,2522.57932102669,2715.48373708452,1026.33889977244,892.487096248084,884.926511178054,2233.86067130817,2889.82724189374,2581.0436040409,319.483856200968,347.774180750516,353.387082007419,12523.4450709843,13628.2722362172,12755.7379305273,3.64354825789,68.0736916326693,25.1310022333591,5777.94207934359,6567.99236391187,6625.59432018708,2221.39555139037,2352.90295436413,2044.67994240413,3.23516115065613,4.07677408572258,1.96325798861458,0.612299980415355,7.51668643848688,0.290556577563068,19972.1963709727,13248.2322622589,13695.3702725892,209.177076212464,2449.50208280839,2332.58618164069,13.9612892827613,36.5242459287058,38.9643739023632,8961.54611814363,9917.56214796501,9328.30360328516,3150.14495022686,3276.75932039677,3371.41510442925,12018.4072231498,11468.9067430066,10952.1703888719,5608.96627784658,6091.00655870583,5057.86702433704,10.6316123777823,14.2767352709101,11670.4151624454,13553.3280499331,12387.6371301274,16419.0285799555,19012.1924235164,20196.64687605,5795.38936308168,6500.53185273961,5770.59105447742,3253.67358897234,3386.85031948323,3365.79265976802,5747.63996135783,8033.65833438398,6081.63633232574,16337.7430669406,16943.4055774372,16612.7058268278,2631.74205781677,0,15,0,20161000,10,2016
1515,2520.73966628882,2715.47603641667,1190.6278766838,963.758428791609,978.684816947146,2229.24216072351,2889.04834246914,2591.19975323445,319.450099165512,347.663405879677,353.387082007419,12515.4718329972,13621.0937268925,12760.6153456822,3.63307230959731,68.1549183507151,25.1527872147071,5790.75994098673,6583.58067876402,6646.05269342297,2232.82594637305,2354.14208301834,2046.73435609897,3.23516115065613,4.07677408572258,1.96325798861458,0.612299980415355,7.60096746106,0.275945152756887,19494.9804477538,12986.3337722576,13438.0007161422,209.825373922299,2440.20876333611,2332.20003675247,13.9830213628712,36.4804584544329,38.9371897215591,9007.99089432179,9968.51231597596,9351.84246285959,3151.10731949348,3258.19225181692,3355.8673179709,12000.9304338355,11449.4111133865,10929.947647304,5559.22428624969,6051.3413513726,5013.40220663579,10.6300570764878,14.3050376440787,11713.1915414461,13532.732808051,12408.3477150672,16613.6051786827,19229.1864433837,20425.1899928595,5895.13079427099,6588.30914582329,5928.00668472789,3184.43156055766,3305.09892840662,3312.2709895311,5720.12799374198,8021.46562395052,6088.06652280796,18805.2784594545,19530.1599031892,19069.175730329,2620.93946992613,0,15,15,20161000,10,2016
1530,2516.65693411897,2713.18579994155,1231.19934907316,1083.72896942639,1013.26959707614,2227.49017872168,2890.85961231542,2603.27415574617,319.419339087484,347.029561032355,353.387082007419,12506.4920278897,13607.9460160391,12761.6146526378,3.65321307233669,68.1935380997204,25.1809422974933,5797.6496219763,6590.88162592462,6671.32684601864,2220.8624154697,2350.21153131303,2056.82831427477,3.23516115065613,4.07677408572258,1.96325798861458,0.612299980415355,7.58896707155084,0.271309205611282,19028.8119329665,12615.0076213849,13064.2448819699,210.603033873776,2432.49326591916,2329.06803962968,14.0587207794095,36.4795944706222,38.9517005182168,8882.14298631806,9843.11491279207,9229.19904231826,3094.58358036168,3206.54012516828,3297.772623698,11961.7968592491,11393.0001215454,10873.8605765189,5519.41657456854,6015.00713200304,4974.19021804734,10.634838165779,14.3121064462867,11784.041225376,13630.1348857395,12507.1153714217,16520.8836716001,19119.1894371251,20304.9297460415,5673.99179031198,6335.27279092178,5642.16477969568,3214.85617203277,3346.87269379009,3342.35389154938,5672.54144930312,8012.13645728394,6068.46794564905,19462.1081165017,20165.8376764193,19714.3027464589,2613.13096805708,0,15,30,20161000,10,2016
1545,2503.56935431394,2713.64839864787,1237.45576080003,1082.76244728146,1014.43046638738,2228.75502614692,2893.97759629144,2619.38780924505,319.419339087484,347.000201350206,353.387082007419,12502.6711357527,13604.6920089813,12765.6569535449,3.69621830191748,68.2105086295834,25.2882270074692,5798.44506993497,6591.31070858591,6676.06449722834,2235.10116347454,2352.17635091151,2068.87109296252,3.23516115065613,4.07677408572258,1.96325798861458,0.612299980415355,7.66354807730516,0.250293543141665,19243.3290280598,12831.1389931927,13179.0856665779,209.478622403626,2431.74929435497,2335.00367786047,14.0971647447049,36.5278681109163,38.9879810866576,8843.22462405557,9796.93080030869,9183.55159424407,3101.89659358213,3221.43994954458,3288.80401781981,11923.1040556221,11357.3920433783,10824.4536014476,5449.50937618548,5941.08643032599,4895.43318673609,10.6435709594427,14.319354118829,11966.6083118068,13856.5380104776,12680.3872574476,16392.3785000189,19157.764041775,20164.4069645709,5816.09500824316,6509.52089581264,5813.62768055908,3148.5963746432,3300.4396124728,3286.7202387331,5648.42145812376,7993.10659442282,6051.37116830527,20294.4497716184,21024.9981508411,20538.1147009478,2611.89589791258,0,15,45,20161000,10,2016
1600,2502.147838962,2713.12583690394,1352.54968156722,1207.1578503517,1113.78985877915,2227.84820491039,2896.72442823867,2626.80879588822,319.513446110342,347.067827581391,353.472045373204,12495.6475512432,13606.4545005806,12770.8220829135,3.78479391580082,68.2288021128649,25.3941026133946,5806.37089003746,6594.66775243667,6682.90662697465,2250.91088893445,2383.62795593931,2088.04079668611,3.23697740185714,4.07569092371215,1.96675148208948,0.612147701395363,7.66354807730516,0.250293543141665,20281.596312166,13817.8907635976,14456.2583543191,208.173110010226,2426.01153078809,2333.49472026222,14.1064505115516,36.587130359949,39.0482795223189,8808.26949552727,9750.77701639168,9137.64791664624,2995.72822580641,3086.09004063802,3185.08908087645,11843.9701434393,11283.6635645058,10778.0222220268,5449.51379355568,5916.83852337247,4898.46429825842,10.647741379279,14.3222852255615,11994.2519575878,13888.5657703154,12713.1927737131,16425.6448498281,19217.2888666762,20185.956350019,5704.83152538021,6357.44517441699,5709.77928243682,3103.1581640103,3232.18612598729,3227.37005523385,5631.27093519028,7984.8383789071,6041.64458060357,21630.223624423,22388.5218624095,21863.7198961535,2611.76620411219,0,16,0,20161000,10,2016
1615,2501.62077610499,2714.45763661413,1268.32311818121,1052.18241672328,1011.43220923644,2230.75127058157,2900.35920226422,2625.88809906363,321.50187587923,347.180697598819,354.092754404832,12307.0024689867,13397.2752311721,12579.7736309752,3.87316078063088,68.2390403501443,25.4432553076047,5807.28097593292,6591.70765814065,6694.76517557172,2276.60271599886,2395.26564390131,2100.26162660675,3.46474368085097,4.11602660994424,2.21248014037399,0.5910231547867,7.66354807730516,0.250293543141665,19871.979406086,13719.9291183533,14371.3035639168,208.551707704544,2427.43166530178,2328.90056283611,14.1110481692768,36.6548386850774,39.0600605626342,8648.93362733172,9569.6282643965,8977.13716973338,2998.03431383378,3090.03523238011,3191.53926857587,11826.1664357832,11243.9300258843,10707.6319199225,5447.96703590073,5878.92761422427,4877.87951360105,10.6416657991334,14.3290314520484,11963.2363063359,13855.2487109246,12678.5744235266,16740.2810368501,19411.7852421068,20542.0854563068,5913.99941563781,6569.75768623006,5878.82756295148,3101.32983871002,3225.34188508073,3218.92526382959,5595.26355006753,7980.14621240841,6032.78238407299,19739.3494450484,20437.1773411352,19978.5543577844,2611.85316437763,0,16,15,20161000,10,2016
1630,2502.1245148692,2717.17188707609,1466.0635658019,1335.53933382301,1192.89710778674,2240.20344632084,2941.12643386703,2623.68641633092,321.999985233226,348.145281063385,354.596093224783,12375.1648129944,13484.6845127827,12634.5393546812,4.04279462650325,68.2752090125946,25.4827647588654,5819.437586106,6592.15610509127,6700.53639847991,2292.98470419617,2422.59855930798,2148.98540144084,3.47774177981903,4.11709665098548,2.22358060556152,0.589604825216611,7.66354807730516,0.250293543141665,19973.6697454697,13843.64168766,14473.6418682677,213.887198663465,2487.13750315045,2365.76901094183,14.117640119968,36.6077239375071,38.9945966495049,8678.70301472247,9602.90158980181,9019.49525656346,3008.57572690923,3091.80712496871,3196.31004074256,11843.6872170071,11298.917498845,10741.6505507399,5441.2784406806,5905.87386732195,4874.58945786869,10.6384960871902,14.3290252029178,11891.1379376158,13752.2439763017,12611.1729172051,16833.5666523732,19493.3556351994,20663.9217169651,5737.80016748609,6387.51434995634,5721.49819257116,3143.5989399574,3268.05377446662,3279.42463798948,5540.1732096357,7965.00557690774,5999.69399571626,23874.2768722791,24740.2462344711,24130.2092946754,2611.77062857037,0,16,30,20161000,10,2016
1645,2504.31805485578,2720.19426190804,1486.92126473058,1324.75692326544,1177.01707881799,2271.04856665852,2955.53598790351,2620.25739457355,322.474388598176,348.623519601899,355.230089281802,12312.0960548969,13435.8506783385,12575.5511109709,4.32111378126271,68.2731722103634,25.5354523484508,5840.06305128585,6603.43627772247,6702.59240171415,2408.32383363813,2525.55067361828,2245.10292522488,3.47774177981903,4.11709665098548,2.22358060556152,0.589604825216611,7.66354807730516,0.250293543141665,20048.1560819923,13803.6355510647,14512.9027007574,208.738662654028,2437.14327244933,2316.20040401348,14.1256183275454,36.452431397809,38.9573138083241,8726.33147600647,9652.56458858381,9076.3766601357,2911.75429818768,3000.01384697385,3120.6541364774,11842.1949666342,11262.6611732402,10734.9201478814,5394.42189219901,5856.43087625814,4841.98116378164,10.6380639230081,14.3338497756555,11789.2090736307,13651.6842890386,12488.2943721785,16810.7069275696,19445.7298494865,20608.107742408,5824.33046454955,6448.23273243176,5769.34542354353,3137.40369361172,3306.1878436348,3270.42491363224,5481.76796455006,7858.59037508477,5951.39509303652,23325.7834703767,24170.6886419589,23603.454019137,2612.23741231953,0,16,45,20161000,10,2016
1700,2506.86785901828,2719.52417937273,1528.80526118134,1380.33431495634,1209.1041482904,2289.90975354948,2961.55874811015,2623.69378570254,323.645146523548,348.677402619161,355.25805270271,5971.82242943426,6763.66359154523,6177.99913264492,4.5232256612471,68.2498559439052,25.6647517009579,5863.04507518548,6615.44471501243,6711.46180695615,2621.92189705133,2694.1095031083,2363.52702242961,3.47774177981903,4.11709665098548,2.22358060556152,0.589604825216611,7.67793419207333,0.304822567095252,20531.7606896869,14167.5286374181,14792.1163075273,211.811875242744,2510.3068222869,2378.7526671708,14.1354827573065,36.3965813421557,38.9329718969269,8603.76993498034,9543.72172641553,8933.50552648327,2709.63442015301,2791.65974777398,2915.70238023991,11784.000970656,11216.7885511174,10713.5797415581,5308.91274328959,5744.69598678299,4745.37218193108,10.6380639230081,14.3366428826372,11867.815374559,13732.8513229665,12579.797431812,16778.4074550972,19398.5459693307,20562.9546780494,5748.23397886194,6377.31011923514,5705.10050298138,3075.05703833822,3203.13431199604,3198.66867124525,4729.75942907871,6215.04936470974,4927.58275369669,24315.7593041293,25185.2290459204,24602.9320501572,2619.2791362149,0,17,0,20161000,10,2016
1715,2508.49492555052,2719.45156355034,1583.64017149402,1364.09446722868,1222.78439724837,2292.20172631071,2971.40058173751,2624.91550581761,323.728885839114,348.928812531271,355.25805270271,4877.73622154226,5608.37447549196,5098.82533077157,4.54912738492409,68.1999761437862,25.7094824022011,5869.71394279303,6621.10134618688,6734.95100491477,2834.12350627929,2891.89864803869,2633.61947979673,3.47774177981903,4.11709665098548,2.22358060556152,0.589604825216611,7.67464486245319,0.334706446005665,20610.0088751714,14247.0462575477,14858.2637159639,214.327746385047,2513.66479387211,2386.58671980024,14.1601564981454,36.3962789310034,38.9136991275344,8532.90874992695,9432.15306357123,8873.29671300662,2552.82944598452,2620.77696966366,2759.20703912557,11681.0569422568,11126.7515811387,10587.826422558,5293.98664511824,5756.87066766144,4745.86768415286,10.6506876730154,14.350648141669,11719.0270531441,13547.0395049853,12413.2975068914,16749.0392876219,19388.2728376629,20586.8789944557,5572.34972908267,6193.97325951409,5556.66620594991,3037.21812206011,3165.03582251774,3175.61744712935,1710.73296239718,2316.24201555159,2130.83733671469,24386.2687164054,25229.6557559565,24649.2004473369,2637.0895922591,0,17,15,20161000,10,2016
1730,2514.67626165596,2721.17570459533,1716.58709957173,1500.93950411485,1312.44418348098,2295.12901545723,3007.48031754058,2641.7706264703,323.806436846129,350.362532026781,355.25805270271,4855.85059853761,5598.05866357989,5067.66917475264,4.61521851324262,68.0954182778639,25.850408865828,5876.22136781819,6622.722394784,6733.48535996346,2944.5543325774,3026.73632970026,2737.69844590073,3.47774177981903,4.11709665098548,2.22358060556152,0.589604825216611,7.67295639027973,0.363431434072913,20320.0469422073,13982.0473223202,14576.0335895318,212.446997939812,2478.35391379355,2358.53630640187,14.2033002750714,36.3967744150581,38.7973584739232,8454.9226328657,9357.60438718084,8801.07965046467,2461.75226604518,2511.42111107634,2640.62484931544,11644.7548009074,10916.6041041879,10375.1191634435,5353.34272001948,5785.07709669798,4779.95112524936,10.6732104557823,14.3572716312948,11907.5524217175,13773.9536132943,12617.3038214707,16884.3190763223,19523.333715309,20725.7770216417,5640.90524928497,6226.76392546673,5615.63963688699,3027.2263616748,3131.33679225471,3124.35388446142,1332.38839623245,1739.98592568695,1501.85839161224,26887.5556404471,27819.7385070278,27139.5722115562,2648.94286006821,0,17,30,20161000,10,2016
1745,2530.83846658703,2722.87665018084,1713.06722822304,1510.5226816505,1315.67037760426,2301.80379074282,3015.37609679544,2670.31203744555,323.806436846129,350.726500414518,355.25805270271,4908.45764396344,5595.07661132847,5065.28145161249,4.63231128774669,68.0572810511428,25.9473054332209,5879.80040742675,6623.17053931525,6736.36470304144,3089.08269174222,3129.72737157703,2857.97638320123,3.47774177981903,4.11709665098548,2.22358060556152,0.589604825216611,7.66754817193674,0.500422569592519,20538.30369204,14126.7770749215,14801.062149263,206.296360565441,2336.79373257159,2245.38611729131,14.2106327651497,36.3148653256114,38.8734055549972,8440.45505920333,9345.03377121144,8790.71905239892,2594.29892683148,2649.33380770142,2784.80345367108,11565.6610759778,10829.0964785996,10289.4482917826,5242.95077245979,5686.19678257037,4681.7170551627,10.673547806279,14.3645153045581,12044.5200037799,13927.6223881019,12770.645090687,16835.7133394114,19479.1539571921,20689.3973811325,5666.58153745467,6325.86782909183,5673.55572890432,2994.49271253389,3103.45735178314,3119.0032525834,1313.16303080903,1700.03441227759,1490.5194083923,27196.3043000369,28127.3800760385,27444.5655299795,2651.00660597297,0,17,45,20161000,10,2016
