"date","year","month","hour","apparentTemperature","cloudCover","dewPoint","humidity","icon","precipIntensity","precipProbability","pressure","summary","temperature","time","visibility","windBearing","windSpeed"
20161011,2016,10,16,59.29,0.133317189719747,47.78,0.66,"clear-day",0,0,1018.18,"Clear",59.29,1476201600,9.55,278,1.93
20161011,2016,10,17,59.99,0.151914942528736,48.93,0.67,"clear-day",0,0,1018.69,"Clear",59.99,1476205200,10,270,1.91
20161011,2016,10,18,60.65,0.75,47.89,0.63,"partly-cloudy-day",0,0,1018.79,"Mostly Cloudy",60.65,1476208800,10,270,0.59
20161011,2016,10,19,61.52,0.31,46.08,0.57,"partly-cloudy-day",0,0,1018.98,"Partly Cloudy",61.52,1476212400,9.8,271,2.12
20161011,2016,10,20,62.17,0.31,45.98,0.55,"partly-cloudy-day",0,0,1018.83,"Partly Cloudy",62.17,1476216000,9.8,257,5.94
20161011,2016,10,21,62.42,0.31,47.04,0.57,"partly-cloudy-day",0,0,1017.94,"Partly Cloudy",62.42,1476219600,9.8,269,8.3
20161011,2016,10,22,63.54,0,48.96,0.59,"clear-day",0,0,1017.28,"Clear",63.54,1476223200,9.8,242,6.89
20161011,2016,10,23,62.85,0,49.19,0.61,"clear-day",0,0,1017.59,"Clear",62.85,1476226800,9.8,246,9.61
20161012,2016,10,0,62.08,0.47,48.63,0.61,"partly-cloudy-day",0,0,1017.64,"Partly Cloudy",62.08,1476230400,9.55,253,8.58
20161012,2016,10,1,61.13,0.19,51.23,0.7,"clear-day",0,0,1017.34,"Clear",61.13,1476234000,9.8,252,7.77
20161012,2016,10,2,59.37,0.31,51.54,0.75,"partly-cloudy-night",0,0,1017.47,"Partly Cloudy",59.37,1476237600,10,258,7.92
20161012,2016,10,3,58.15,0.31,51.52,0.79,"partly-cloudy-night",0,0,1017.52,"Partly Cloudy",58.15,1476241200,10,264,8.35
20161012,2016,10,4,57.43,0.24,51.38,0.8,"clear-night",0,0,1017.61,"Clear",57.43,1476244800,9.8,249,6.02
20161012,2016,10,5,56.46,0.24,51.88,0.85,"clear-night",0,0,1017.6,"Clear",56.46,1476248400,10,261,5.07
20161012,2016,10,6,55.99,0.31,51.77,0.86,"partly-cloudy-night",0,0,1017.88,"Partly Cloudy",55.99,1476252000,9.55,266,5.73
20161012,2016,10,7,54.85,0.1567515625,51.03,0.87,"clear-night",0,0,1018.16,"Clear",54.85,1476255600,10,255,6.53
20161012,2016,10,8,54.6,0.1565515625,51.61,0.9,"clear-night",0,0,1018.38,"Clear",54.6,1476259200,10,236,5.82
20161012,2016,10,9,55.21,0.1548,51.38,0.87,"clear-night",0,0,1018.43,"Clear",55.21,1476262800,10,259,4.05
20161012,2016,10,10,55.12,0.1611,51.62,0.88,"clear-night",0,0,1018.53,"Clear",55.12,1476266400,10,242,5.6
20161012,2016,10,11,54.75,0.157478571428572,52.55,0.92,"clear-night",0,0,1018.09,"Clear",54.75,1476270000,9.21,265,4.98
20161012,2016,10,12,55.31,1,52.18,0.89,"cloudy",0,0,1017.91,"Overcast",55.31,1476273600,9.32,269,2.77
20161012,2016,10,13,55.09,0.145078571428572,52.89,0.92,"clear-night",0,0,1018,"Clear",55.09,1476277200,8.42,248,3.94
20161012,2016,10,14,55.23,0.125105,52.1,0.89,"clear-night",0,0,1017.88,"Clear",55.23,1476280800,10,248,1.5
20161012,2016,10,15,55.26,0.0778072471910113,52.13,0.89,"clear-day",0,0,1018.09,"Clear",55.26,1476284400,9.55,136,1.13
20161012,2016,10,16,55.29,0.154738477801269,50.34,0.83,"clear-day",0,0,1019.18,"Clear",55.29,1476288000,8.3,291,3.05
20161012,2016,10,17,55.55,0.146638477801269,50.35,0.83,"clear-day",0,0,1019.31,"Clear",55.55,1476291600,7.96,255,2.57
20161012,2016,10,18,56.75,0.75,51.26,0.82,"partly-cloudy-day",0,0,1019.45,"Mostly Cloudy",56.75,1476295200,7.92,229,3.05
20161012,2016,10,19,57.08,0.134838477801269,52.3,0.84,"clear-day",0,0,1019.66,"Clear",57.08,1476298800,8.19,248,5.83
20161012,2016,10,20,57.22,0.170236408835751,51.45,0.81,"clear-day",0,0,1019.34,"Clear",57.22,1476302400,10,258,6.83
20161012,2016,10,21,58.44,0.31,51.79,0.79,"partly-cloudy-day",0,0,1018.26,"Partly Cloudy",58.44,1476306000,10,239,3.41
20161012,2016,10,22,58.38,0.31,49.9,0.73,"partly-cloudy-day",0,0,1018.22,"Partly Cloudy",58.38,1476309600,10,256,7.21
20161012,2016,10,23,57.58,0.31,48.95,0.73,"partly-cloudy-day",0,0,1018.38,"Partly Cloudy",57.58,1476313200,10,252,9.48
20161013,2016,10,0,58.34,0.31,50.79,0.76,"partly-cloudy-day",0,0,1017.79,"Partly Cloudy",58.34,1476316800,9.8,245,4.31
20161013,2016,10,1,58.18,0.31,51.84,0.79,"partly-cloudy-day",0,0,1017.61,"Partly Cloudy",58.18,1476320400,9.55,252,6.8
20161013,2016,10,2,57.6,0.31,51.94,0.81,"partly-cloudy-night",0,0,1017.89,"Partly Cloudy",57.6,1476324000,10,259,6.16
20161013,2016,10,3,57.19,0.31,53.42,0.87,"partly-cloudy-night",0,0,1018.36,"Partly Cloudy",57.19,1476327600,10,254,6.81
20161013,2016,10,4,56.31,0.31,50.73,0.82,"partly-cloudy-night",0,0,1018.59,"Partly Cloudy",56.31,1476331200,10,260,6.53
20161013,2016,10,5,56.43,0.31,50.31,0.8,"partly-cloudy-night",0,0,1018.79,"Partly Cloudy",56.43,1476334800,10,254,5.89
20161013,2016,10,6,55.9,0.31,51.66,0.86,"partly-cloudy-night",0,0,1018.75,"Partly Cloudy",55.9,1476338400,10,228,3.8
20161013,2016,10,7,56.13,0.31,52.26,0.87,"partly-cloudy-night",0,0,1019.1,"Partly Cloudy",56.13,1476342000,10,239,4.29
20161013,2016,10,8,56.25,0.136305,52.75,0.88,"clear-night",0,0,1018.74,"Clear",56.25,1476345600,10,233,1.59
20161013,2016,10,9,56.29,0.1311,52.42,0.87,"clear-night",0,0,1018.98,"Clear",56.29,1476349200,10,220,2.58
20161013,2016,10,10,56.25,0.12,51.28,0.83,"clear-night",0,0,1018.73,"Clear",56.25,1476352800,10,197,3.25
20161013,2016,10,11,56.82,0.1122,52.94,0.87,"clear-night",0,0,1018.28,"Clear",56.82,1476356400,10,200,2.88
20161013,2016,10,12,56.4,1,53.34,0.89,"cloudy",0,0,1018.27,"Overcast",56.4,1476360000,10,244,3.34
20161013,2016,10,13,57.1,0.0772,53.66,0.88,"clear-night",0,0,1017.71,"Clear",57.1,1476363600,9.8,206,2.64
20161013,2016,10,14,57.64,0.0526383333333333,53.37,0.86,"clear-night",0,0,1017.84,"Clear",57.64,1476367200,10,205,1.76
20161013,2016,10,15,57.84,0,53.69,0.86,"clear-day",0,0,1017.84,"Clear",57.84,1476370800,9.67,256,1.56
20161013,2016,10,16,58.41,0,53.65,0.84,"clear-day",0,0,1018.17,"Clear",58.41,1476374400,8.55,209,1.18
20161013,2016,10,17,59.28,0,52.81,0.79,"clear-day",0,0,1018.6,"Clear",59.28,1476378000,9.8,132,2.99
20161013,2016,10,18,59.55,0.47,52.56,0.78,"partly-cloudy-day",0,0,1018.96,"Partly Cloudy",59.55,1476381600,9.8,148,2.17
20161013,2016,10,19,60.71,0,51.81,0.72,"clear-day",0,0,1018.43,"Clear",60.71,1476385200,9.32,151,3.97
20161013,2016,10,20,61.03,0,49.78,0.66,"clear-day",0,0,1018.23,"Clear",61.03,1476388800,10,222,0.94
20161013,2016,10,21,62.99,0,51.29,0.66,"clear-day",0,0,1017.33,"Clear",62.99,1476392400,10,186,2.85
20161013,2016,10,22,65.62,0,52.47,0.63,"clear-day",0,0,1016.36,"Clear",65.62,1476396000,10,235,1.78
20161013,2016,10,23,64.39,0,50.3,0.6,"clear-day",0,0,1015.78,"Clear",64.39,1476399600,10,264,3.69
20161014,2016,10,0,64.39,0.47,51.45,0.63,"partly-cloudy-day",0,0,1015.54,"Partly Cloudy",64.39,1476403200,10,262,5.96
20161014,2016,10,1,63.51,0,57.08,0.8,"clear-day",0,0,1015.17,"Clear",63.51,1476406800,10,259,5.63
20161014,2016,10,2,62,0.31,55.75,0.8,"partly-cloudy-night",0,0,1015.05,"Partly Cloudy",62,1476410400,10,253,4.91
20161014,2016,10,3,62.64,0.0894705882352941,56.21,0.8,"clear-night",0,0,1015.24,"Clear",62.64,1476414000,9.8,198,4.2
20161014,2016,10,4,62.91,0.1054,56.2,0.79,"clear-night",0,0,1015.38,"Clear",62.91,1476417600,9.32,150,5.34
20161014,2016,10,5,63.2,0.1302015625,56.34,0.78,"clear-night",0,0,1014.99,"Clear",63.2,1476421200,9.32,151,8.37
20161014,2016,10,6,63.85,0.31,56.84,0.78,"partly-cloudy-night",0,0,1014.77,"Partly Cloudy",63.85,1476424800,9.32,163,7.91
20161014,2016,10,7,64.09,0.1157015625,57.08,0.78,"clear-night",0,0,1014.28,"Clear",64.09,1476428400,8.87,154,10.5
20161014,2016,10,8,64.23,0.1186015625,56.83,0.77,"clear-night",0,0,1014.28,"Clear",64.23,1476432000,9.1,160,10.06
20161014,2016,10,9,64.38,0.1242015625,57.64,0.79,"clear-night",0,0,1014.11,"Clear",64.38,1476435600,8.87,162,9.46
20161014,2016,10,10,63.89,0.106734895833333,57.56,0.8,"clear-night",0,0,1014.04,"Clear",63.89,1476439200,9.55,168,11.7
20161014,2016,10,11,63.31,0.1229515625,58.02,0.83,"clear-night",0,0,1013.25,"Clear",63.31,1476442800,8.34,162,12.39
20161014,2016,10,12,62.72,1,58.24,0.85,"cloudy",0,0,1012.84,"Overcast",62.72,1476446400,8.16,151,15.03
20161014,2016,10,13,63.32,0.1144015625,59.17,0.86,"clear-night",0,0,1012.34,"Clear",63.32,1476450000,9.1,156,13.79
20161014,2016,10,14,63.98,0.1488015625,60.56,0.89,"clear-night",0,0,1012.45,"Clear",63.98,1476453600,6.92,159,12.95
20161014,2016,10,15,64.5,0.143138477801269,61.46,0.9,"clear-day",0,0,1012.7,"Clear",64.5,1476457200,8.3,167,11.54
20161014,2016,10,16,63.8,0.412338477801268,60.76,0.9,"clear-day",0.0023,0.06,1013.21,"Clear",63.8,1476460800,3.16,160,13.25
20161014,2016,10,17,62.64,0.9049,61.15,0.95,"fog",0.0045,0.18,1014.1,"Foggy",62.64,1476464400,1.46,168,7.35
20161014,2016,10,18,61.65,1,59.74,0.93,"fog",0.0045,0.18,1014.28,"Foggy",61.65,1476468000,1.31,223,5.38
20161014,2016,10,19,61.93,0.8923,60.5,0.95,"rain",0.0113,0.49,1014.82,"Light Rain",61.93,1476471600,2.1,235,2.72
20161014,2016,10,20,61.8,0.829000000000001,59.21,0.91,"rain",0.0181,0.55,1014.48,"Light Rain",61.8,1476475200,5.2,234,7.15
20161014,2016,10,21,61.59,0.832100000000001,59.68,0.93,"rain",0.009,0.45,1014.08,"Drizzle",61.59,1476478800,4.07,211,3.87
20161014,2016,10,22,61.06,0.7965,58.81,0.92,"rain",0.0068,0.31,1014.14,"Drizzle",61.06,1476482400,2.1,291,3.74
20161014,2016,10,23,61.08,0.369177247191011,58.84,0.92,"clear-day",0.0023,0.06,1013.98,"Clear",61.08,1476486000,4.14,194,1.22
20161015,2016,10,0,61.34,0.362175,58.75,0.91,"clear-day",0.0045,0.18,1013.96,"Clear",61.34,1476489600,8.19,260,2.34
20161015,2016,10,1,61.68,0.11064072499228,59.08,0.91,"clear-day",0,0,1013.9,"Clear",61.68,1476493200,8.19,262,3.45
20161015,2016,10,2,60.3,0.1216,56.29,0.87,"clear-night",0,0,1014.23,"Clear",60.3,1476496800,8.3,264,5.54
20161015,2016,10,3,60.21,0.1241,56.2,0.87,"clear-night",0,0,1014.43,"Clear",60.21,1476500400,8.08,264,5.57
20161015,2016,10,4,60.13,0.31,56.46,0.88,"partly-cloudy-night",0,0,1014.47,"Partly Cloudy",60.13,1476504000,8.19,250,3.58
20161015,2016,10,5,59.98,0.1252,57.55,0.92,"clear-night",0,0,1014.76,"Clear",59.98,1476507600,6.74,254,4.41
20161015,2016,10,6,59.82,0.31,57.23,0.91,"partly-cloudy-night",0,0,1015.05,"Partly Cloudy",59.82,1476511200,7.96,264,3.52
20161015,2016,10,7,59.1,0.31,56.87,0.92,"partly-cloudy-night",0,0,1014.79,"Partly Cloudy",59.1,1476514800,8.87,325,0.75
20161015,2016,10,8,59,0.31,56.41,0.91,"partly-cloudy-night",0,0,1014.78,"Partly Cloudy",59,1476518400,9.32,231,1.6
20161015,2016,10,9,58.86,0.11498,56.64,0.92,"clear-night",0,0,1014.83,"Clear",58.86,1476522000,8.51,217,1.25
20161015,2016,10,10,58.41,0.31,56.19,0.92,"partly-cloudy-night",0,0,1014.49,"Partly Cloudy",58.41,1476525600,7.51,246,3.78
20161015,2016,10,11,57.95,0.31,55.74,0.92,"partly-cloudy-night",0,0,1013.72,"Partly Cloudy",57.95,1476529200,7.56,215,1.22
20161015,2016,10,12,58.57,0.31,56.33,0.92,"partly-cloudy-night",0,0,1012.47,"Partly Cloudy",58.57,1476532800,7.11,185,1.77
20161015,2016,10,13,59.5,0.31,56.57,0.9,"partly-cloudy-night",0,0,1013.08,"Partly Cloudy",59.5,1476536400,8.03,162,2.97
20161015,2016,10,14,59.71,0.31,56.07,0.88,"partly-cloudy-night",0,0,1013.31,"Partly Cloudy",59.71,1476540000,8.08,180,4.99
20161015,2016,10,15,59.99,0.119538477801269,56.35,0.88,"clear-day",0,0,1013.19,"Clear",59.99,1476543600,8.03,188,4.74
20161015,2016,10,16,61.1,0.31,57.04,0.86,"partly-cloudy-day",0,0,1013.55,"Partly Cloudy",61.1,1476547200,8.19,206,3.05
20161015,2016,10,17,61.91,0.126038477801269,57.06,0.84,"clear-day",0,0,1013.37,"Clear",61.91,1476550800,7.85,171,8.44
20161015,2016,10,18,63.55,0.75,57.64,0.81,"partly-cloudy-day",0,0,1012.74,"Mostly Cloudy",63.55,1476554400,7.85,167,8.11
20161015,2016,10,19,64.31,0.139938477801269,57.36,0.78,"clear-day",0,0,1012.26,"Clear",64.31,1476558000,7.85,160,10.03
20161015,2016,10,20,63.92,0.132438477801269,57.73,0.8,"clear-day",0,0,1011.26,"Clear",63.92,1476561600,8.64,177,11.35
20161015,2016,10,21,66.02,0.154538477801269,57.7,0.75,"clear-day",0,0,1010.74,"Clear",66.02,1476565200,7.81,168,9.11
20161015,2016,10,22,67.08,0.139190477801269,56.59,0.69,"clear-day",0,0,1009.63,"Clear",67.08,1476568800,8.42,170,13.45
20161015,2016,10,23,67.51,0.140938477801269,59.83,0.76,"clear-day",0,0,1009.16,"Clear",67.51,1476572400,8.42,170,13.96
20161016,2016,10,0,66.22,0.75,59.3,0.78,"partly-cloudy-day",0,0,1008.73,"Mostly Cloudy",66.22,1476576000,8.87,162,10.09
20161016,2016,10,1,64.8,0.9464,60.64,0.86,"rain",0.0286,0.6,1008.49,"Light Rain",64.8,1476579600,2.48,187,8.17
20161016,2016,10,2,62.35,0.9182,60.07,0.92,"rain",0.0698,0.7,1009.2,"Rain",62.35,1476583200,2.71,248,7.04
20161016,2016,10,3,62.97,0.9607,60.69,0.92,"rain",0.0436,0.65,1009.72,"Light Rain",62.97,1476586800,3.44,232,4.51
20161016,2016,10,4,62.81,0.9192,60.87,0.93,"rain",0.0173,0.54,1010.11,"Light Rain",62.81,1476590400,6.16,197,6.34
20161016,2016,10,5,62.47,0.9171,58.76,0.88,"rain",0.012,0.5,1010.46,"Light Rain",62.47,1476594000,6.46,215,3.82
20161016,2016,10,6,61.71,1,59.44,0.92,"rain",0.012,0.5,1010.81,"Light Rain",61.71,1476597600,4.28,228,3.88
20161016,2016,10,7,61.85,0.403775,59.94,0.93,"clear-night",0.0038,0.14,1011.03,"Clear",61.85,1476601200,3.7,279,1.91
20161016,2016,10,8,61.7,0.4035,59.45,0.92,"clear-night",0.0038,0.14,1011.41,"Clear",61.7,1476604800,4.79,271,3.75
20161016,2016,10,9,61.65,0.1441,59.4,0.92,"clear-night",0,0,1011.62,"Clear",61.65,1476608400,4.18,267,2.64
20161016,2016,10,10,61.1,0.1454,59.67,0.95,"clear-night",0,0,1011.24,"Clear",61.1,1476612000,5.74,211,2.77
20161016,2016,10,11,61.06,0.149475,58.82,0.92,"clear-night",0,0,1010.92,"Clear",61.06,1476615600,5.74,218,2.32
20161016,2016,10,12,60.86,1,58.62,0.92,"cloudy",0,0,1010.77,"Overcast",60.86,1476619200,5.27,126,1.21
20161016,2016,10,13,60.19,0.143175,58.76,0.95,"clear-night",0,0,1010.7,"Clear",60.19,1476622800,6.66,267,1.51
20161016,2016,10,14,60.62,0.144475,58.38,0.92,"clear-night",0,0,1010.56,"Clear",60.62,1476626400,6.61,289,1.59
20161016,2016,10,15,60.51,0.122377247191011,58.42,0.93,"clear-day",0,0,1010.65,"Clear",60.51,1476630000,6.54,329,1.54
20161016,2016,10,16,60.88,0.107802247191011,58.28,0.91,"clear-day",0,0,1010.19,"Clear",60.88,1476633600,8.03,52,0.4
20161016,2016,10,17,61.39,0.975,59.14,0.92,"rain",0.0301,0.61,1009.85,"Light Rain",61.39,1476637200,1.72,115,1.76
20161016,2016,10,18,60.97,1,59.07,0.93,"rain",0.0308,0.61,1009.6,"Light Rain",60.97,1476640800,1.57,199,2.49
20161016,2016,10,19,60.91,0.8732,59.48,0.95,"rain",0.066,0.69,1009.2,"Rain",60.91,1476644400,1.64,253,3.93
20161016,2016,10,20,61.24,0.8359,59.81,0.95,"rain",0.0796,0.71,1008.59,"Rain",61.24,1476648000,1.65,238,5.24
20161016,2016,10,21,61.45,0.8864,59.2,0.92,"rain",0.0473,0.66,1007.62,"Light Rain",61.45,1476651600,3.67,204,3.43
20161016,2016,10,22,62.97,0.391529386892177,59.64,0.89,"clear-day",0.0023,0.06,1007.36,"Clear",62.97,1476655200,5.42,232,5.59
20161016,2016,10,23,62.4,0.348638477801268,57.56,0.84,"clear-day",0.0038,0.14,1007.75,"Clear",62.4,1476658800,7.89,238,8.6
20161017,2016,10,0,62.82,0.31,57.57,0.83,"partly-cloudy-day",0,0,1007.85,"Partly Cloudy",62.82,1476662400,8.87,221,6.74
20161017,2016,10,1,63.18,0.160738477801269,57.92,0.83,"clear-day",0,0,1007.89,"Clear",63.18,1476666000,8.64,217,9.35
20161017,2016,10,2,63.56,0.1427015625,59.06,0.85,"clear-night",0,0,1007.66,"Clear",63.56,1476669600,8.64,216,9.09
20161017,2016,10,3,63.49,0.7596,59.75,0.88,"rain",0.0113,0.49,1008.27,"Light Rain",63.49,1476673200,8.08,222,11.56
20161017,2016,10,4,62.54,0.743,57.69,0.84,"rain",0.0497,0.66,1009.05,"Light Rain",62.54,1476676800,8.64,230,9.79
20161017,2016,10,5,62.04,0.1307015625,57.21,0.84,"clear-night",0,0,1010.28,"Clear",62.04,1476680400,8.87,227,8.56
20161017,2016,10,6,61.23,0.75,55.23,0.81,"partly-cloudy-night",0,0,1011.13,"Mostly Cloudy",61.23,1476684000,8.87,240,8.98
20161017,2016,10,7,60.87,0.1035015625,55.29,0.82,"clear-night",0,0,1011.94,"Clear",60.87,1476687600,9.1,229,6.12
20161017,2016,10,8,60.93,0.31,55.72,0.83,"partly-cloudy-night",0,0,1012.38,"Partly Cloudy",60.93,1476691200,8.87,220,7.05
20161017,2016,10,9,60.78,0.31,56.33,0.85,"partly-cloudy-night",0,0,1012.87,"Partly Cloudy",60.78,1476694800,8.42,215,4.92
20161017,2016,10,10,60.75,0.31,55.55,0.83,"partly-cloudy-night",0,0,1013.56,"Partly Cloudy",60.75,1476698400,8.87,228,6.58
20161017,2016,10,11,60.65,0.0824000000000001,55.47,0.83,"clear-night",0,0,1013.78,"Clear",60.65,1476702000,8.87,241,5.19
20161017,2016,10,12,59.73,0.52,55.93,0.87,"partly-cloudy-night",0,0,1014.2,"Partly Cloudy",59.73,1476705600,8.87,242,3.26
20161017,2016,10,13,59.58,0.31,54.79,0.84,"partly-cloudy-night",0,0,1015.11,"Partly Cloudy",59.58,1476709200,8.87,249,2.5
20161017,2016,10,14,59.42,0.31,54.53,0.84,"partly-cloudy-night",0,0,1015.99,"Partly Cloudy",59.42,1476712800,8.87,228,3.25
20161017,2016,10,15,59.71,0.31,55.65,0.86,"partly-cloudy-day",0,0,1016.44,"Partly Cloudy",59.71,1476716400,8.64,236,4.34
20161017,2016,10,16,61,0.31,55.42,0.82,"partly-cloudy-day",0,0,1017.22,"Partly Cloudy",61,1476720000,8.64,238,3.96
20161017,2016,10,17,62.47,0.31,55.13,0.77,"partly-cloudy-day",0,0,1017.86,"Partly Cloudy",62.47,1476723600,8.42,243,4.89
20161017,2016,10,18,63.37,0.31,55.04,0.74,"partly-cloudy-day",0,0,1018.14,"Partly Cloudy",63.37,1476727200,8.42,245,4.7
20161017,2016,10,19,63.56,0.31,53.88,0.71,"partly-cloudy-day",0,0,1018.2,"Partly Cloudy",63.56,1476730800,8.42,253,4.71
20161017,2016,10,20,64.16,0.24,53.8,0.69,"clear-day",0,0,1018.08,"Clear",64.16,1476734400,8.64,266,3.35
20161017,2016,10,21,64.75,0.24,53.2,0.66,"clear-day",0,0,1017.73,"Clear",64.75,1476738000,8.64,236,5.98
20161017,2016,10,22,65.25,0.24,53.28,0.65,"clear-day",0,0,1017.43,"Clear",65.25,1476741600,8.87,237,8.04
20161017,2016,10,23,64.09,0.24,52.64,0.66,"clear-day",0,0,1017.34,"Clear",64.09,1476745200,8.87,267,10.8
20161018,2016,10,0,63.4,0.24,52.29,0.67,"clear-day",0,0,1017.35,"Clear",63.4,1476748800,8.87,271,7.57
20161018,2016,10,1,62.32,0.31,54.21,0.75,"partly-cloudy-day",0,0,1017.18,"Partly Cloudy",62.32,1476752400,8.42,263,7.46
20161018,2016,10,2,60.75,0.31,54.35,0.79,"partly-cloudy-night",0,0,1017.4,"Partly Cloudy",60.75,1476756000,8.87,267,5.28
20161018,2016,10,3,60.34,0.16,54.74,0.82,"clear-night",0,0,1018.16,"Clear",60.34,1476759600,8.87,272,5.29
20161018,2016,10,4,59.76,0.16,56.05,0.88,"clear-night",0,0,1018.36,"Clear",59.76,1476763200,8.64,266,4.58
20161018,2016,10,5,59.59,0,55.79,0.87,"clear-night",0,0,1018.62,"Clear",59.59,1476766800,8.64,268,5.51
20161018,2016,10,6,58.88,0,54.59,0.86,"clear-night",0,0,1018.95,"Clear",58.88,1476770400,8.87,265,4.95
20161018,2016,10,7,58.23,0,54.7,0.88,"clear-night",0,0,1019.43,"Clear",58.23,1476774000,8.87,270,6.18
20161018,2016,10,8,57.95,0.15,54.9,0.9,"clear-night",0,0,1019.75,"Clear",57.95,1476777600,8.87,263,4.99
20161018,2016,10,9,57.79,0.31,55.56,0.92,"partly-cloudy-night",0,0,1019.84,"Partly Cloudy",57.79,1476781200,8.87,261,4.55
20161018,2016,10,10,57.42,0.31,55.19,0.92,"partly-cloudy-night",0,0,1020.01,"Partly Cloudy",57.42,1476784800,8.42,263,3.66
20161018,2016,10,11,56.9,0.31,55.03,0.93,"partly-cloudy-night",0,0,1019.87,"Partly Cloudy",56.9,1476788400,8.87,259,2.01
20161018,2016,10,12,56.95,0.31,55.08,0.93,"partly-cloudy-night",0,0,1020,"Partly Cloudy",56.95,1476792000,8.64,245,0.77
20161018,2016,10,13,56.08,0.31,54.21,0.93,"partly-cloudy-night",0,0,1020.65,"Partly Cloudy",56.08,1476795600,8.87,283,1.43
20161018,2016,10,14,56.2,0.31,53.89,0.92,"partly-cloudy-night",0,0,1021.46,"Partly Cloudy",56.2,1476799200,8.87,302,1.17
20161018,2016,10,15,55.61,0.31,54.1,0.95,"partly-cloudy-day",0,0,1021.96,"Partly Cloudy",55.61,1476802800,8.42,272,0.67
20161018,2016,10,16,57.85,0.31,54.84,0.9,"partly-cloudy-day",0,0,1022.39,"Partly Cloudy",57.85,1476806400,8.42,49,0.69
20161018,2016,10,17,59.73,0.19,54.6,0.83,"clear-day",0,0,1023,"Clear",59.73,1476810000,8.64,87,0.19
20161018,2016,10,18,60.21,0.24,53.85,0.8,"clear-day",0,0,1023.02,"Clear",60.21,1476813600,8.64,354,0.49
20161018,2016,10,19,60.52,0.24,53.03,0.76,"clear-day",0,0,1022.88,"Clear",60.52,1476817200,8.87,285,1.86
20161018,2016,10,20,63.61,0.24,53.76,0.7,"clear-day",0,0,1022.14,"Clear",63.61,1476820800,9.55,274,5.13
20161018,2016,10,21,64.93,0.24,54.4,0.69,"clear-day",0,0,1021.34,"Clear",64.93,1476824400,9.32,265,6.1
20161018,2016,10,22,65.17,0.24,55.3,0.7,"clear-day",0,0,1020.64,"Clear",65.17,1476828000,9.55,258,6.6
20161018,2016,10,23,67.41,0.24,55.73,0.66,"clear-day",0,0,1020.3,"Clear",67.41,1476831600,9.32,265,6.7
20161019,2016,10,0,65.73,0.24,54.19,0.66,"clear-day",0,0,1020.34,"Clear",65.73,1476835200,9.1,263,7.67
20161019,2016,10,1,66.12,0.24,56.25,0.71,"clear-day",0,0,1020.52,"Clear",66.12,1476838800,9.1,279,6.76
20161019,2016,10,2,64.04,0.24,54.92,0.72,"clear-night",0,0,1020.86,"Clear",64.04,1476842400,9.8,286,7.1
20161019,2016,10,3,62.43,0.24,52.25,0.69,"clear-night",0,0,1021.34,"Clear",62.43,1476846000,9.32,324,6.57
20161019,2016,10,4,61.98,0.24,52.58,0.71,"clear-night",0,0,1021.82,"Clear",61.98,1476849600,9.32,332,1.68
20161019,2016,10,5,61.06,0.31,52.71,0.74,"partly-cloudy-night",0,0,1021.95,"Partly Cloudy",61.06,1476853200,9.1,321,3.79
20161019,2016,10,6,59.37,0.31,52.34,0.78,"partly-cloudy-night",0,0,1021.84,"Partly Cloudy",59.37,1476856800,8.87,330,5.79
20161019,2016,10,7,59.19,0,52.06,0.77,"clear-night",0,0,1021.97,"Clear",59.19,1476860400,8.87,325,4.93
20161019,2016,10,8,58.77,0.07,51.76,0.78,"clear-night",0,0,1021.98,"Clear",58.77,1476864000,9.32,351,2.4
20161019,2016,10,9,58.86,0.07,51.18,0.76,"clear-night",0,0,1022.08,"Clear",58.86,1476867600,8.87,357,5.9
20161019,2016,10,10,57.87,0.07,50.74,0.77,"clear-night",0,0,1022.13,"Clear",57.87,1476871200,8.87,357,4.74
20161019,2016,10,11,57.53,0.07,50.43,0.77,"clear-night",0,0,1022.02,"Clear",57.53,1476874800,8.87,355,4.69
20161019,2016,10,12,56.74,0,50.32,0.79,"clear-night",0,0,1022.05,"Clear",56.74,1476878400,8.87,355,4.54
20161019,2016,10,13,56.99,0,51.24,0.81,"clear-night",0,0,1022.23,"Clear",56.99,1476882000,9.1,1,4.3
20161019,2016,10,14,56.73,0.31,52.53,0.86,"partly-cloudy-night",0,0,1022.52,"Partly Cloudy",56.73,1476885600,9.1,359,4.58
20161019,2016,10,15,56.74,0.31,52.88,0.87,"partly-cloudy-day",0,0,1022.59,"Partly Cloudy",56.74,1476889200,8.87,351,4.51
20161019,2016,10,16,58.45,0.24,51.12,0.77,"clear-day",0,0,1023.03,"Clear",58.45,1476892800,8.64,348,6.33
20161019,2016,10,17,59.94,0.24,47.34,0.63,"clear-day",0,0,1023.08,"Clear",59.94,1476896400,8.87,322,3.58
20161019,2016,10,18,61.06,0.24,42.08,0.5,"clear-day",0,0,1023.24,"Clear",61.06,1476900000,9.8,330,5.61
20161019,2016,10,19,63.46,0.24,47.11,0.55,"clear-day",0,0,1022.78,"Clear",63.46,1476903600,9.55,332,6.12
20161019,2016,10,20,65.61,0.24,47.46,0.52,"clear-day",0,0,1022.25,"Clear",65.61,1476907200,9.55,296,6.42
20161019,2016,10,21,67.87,0.24,47.76,0.49,"clear-day",0,0,1021.63,"Clear",67.87,1476910800,9.8,291,7.13
